,absolute angle of inclination,angle of inclination,number of electrodes,voltage magnitude,voltage frequency,electrode dimension,x pitch,number of phases,grain mass density,mesh size,gravity,phase shift,time step,maximum classified radius,distance between dust generation and first electrode,grain number density,yield
1292,310.0,50.0,4.0,1000.0,15.0,5.0,20.0,4.0,4000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.021747387946,1.0,26.399921417236
1293,335.0,25.0,8.0,1000.0,20.0,6.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.014358460903,1.0,26.20546913147
1294,310.0,50.0,4.0,1500.0,20.0,4.0,30.0,4.0,2000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.029371082783,1.0,26.239677429199
1295,310.0,50.0,6.0,1500.0,5.0,6.0,20.0,4.0,4000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.022412315011,1.0,25.96604347229
1296,310.0,50.0,10.0,1000.0,5.0,3.0,20.0,4.0,2000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.021242186427,1.0,26.267168045044
1297,310.0,50.0,4.0,1500.0,15.0,4.0,30.0,4.0,4000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.029371082783,1.0,25.94832611084
1298,310.0,50.0,6.0,1500.0,15.0,6.0,20.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.022412315011,1.0,26.277782440186
1299,310.0,50.0,10.0,1500.0,15.0,5.0,20.0,4.0,2000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.020242184401,1.0,26.093927383423
1300,335.0,25.0,8.0,1500.0,15.0,3.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.015858463943,1.0,25.809747695923
1301,310.0,50.0,4.0,1500.0,5.0,4.0,30.0,4.0,1000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.029371082783,1.0,26.19190788269
1302,310.0,50.0,4.0,1500.0,5.0,4.0,30.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.029371082783,1.0,26.257049560547
1303,335.0,25.0,6.0,1000.0,15.0,6.0,20.0,4.0,4000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.013684615493,1.0,25.816886901855
1304,335.0,25.0,8.0,1000.0,15.0,6.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.014358460903,1.0,25.93145942688
1305,335.0,25.0,10.0,2000.0,20.0,5.0,20.0,4.0,4000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.015532299876,1.0,26.111698150635
1306,310.0,50.0,6.0,1500.0,15.0,6.0,20.0,4.0,3000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.022412315011,1.0,26.23903465271
1307,310.0,50.0,4.0,2000.0,15.0,5.0,20.0,4.0,4000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.021747387946,1.0,25.930330276489
1308,310.0,50.0,6.0,2000.0,15.0,5.0,35.0,4.0,4000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.033221572638,1.0,25.918489456177
1309,310.0,50.0,4.0,1500.0,10.0,4.0,30.0,4.0,1000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.029371082783,1.0,26.083541870117
1310,310.0,50.0,4.0,1500.0,20.0,4.0,30.0,4.0,1000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.029371082783,1.0,26.077732086182
1311,310.0,50.0,6.0,1500.0,10.0,4.0,20.0,4.0,1000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.023412317038,1.0,26.355115890503
1312,335.0,25.0,8.0,2000.0,15.0,4.0,30.0,4.0,4000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.019037686288,1.0,25.916006088257
1313,335.0,25.0,8.0,1000.0,5.0,6.0,20.0,4.0,4000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.014358460903,1.0,25.912063598633
1314,310.0,50.0,6.0,1500.0,10.0,6.0,20.0,4.0,4000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.022412315011,1.0,26.078907012939
1315,335.0,25.0,8.0,2000.0,15.0,4.0,30.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.019037686288,1.0,26.082096099854
1316,310.0,50.0,10.0,1500.0,10.0,5.0,20.0,4.0,4000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.020242184401,1.0,25.812847137451
1317,310.0,50.0,6.0,1500.0,20.0,6.0,20.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.022412315011,1.0,26.056272506714
1318,335.0,25.0,8.0,1500.0,15.0,4.0,20.0,4.0,1000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.01535846293,1.0,26.352987289429
1319,310.0,50.0,4.0,1500.0,20.0,4.0,30.0,4.0,4000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.029371082783,1.0,26.034885406494
1320,310.0,50.0,10.0,2000.0,15.0,6.0,20.0,4.0,2000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.019742190838,1.0,26.955713272095
1321,335.0,25.0,4.0,2000.0,10.0,5.0,20.0,4.0,4000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.013510771096,1.0,26.676815032959
1322,335.0,25.0,10.0,1000.0,5.0,5.0,20.0,4.0,3000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.015532299876,1.0,26.659015655518
1323,335.0,25.0,10.0,2000.0,20.0,5.0,20.0,4.0,1000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.015532299876,1.0,26.649837493896
1324,310.0,50.0,4.0,1500.0,15.0,4.0,30.0,4.0,2000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.029371082783,1.0,26.504081726074
1325,310.0,50.0,6.0,1000.0,5.0,6.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.022412315011,1.0,26.61810874939
1326,310.0,50.0,8.0,2000.0,5.0,3.0,20.0,4.0,2000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.025077238679,1.0,26.855844497681
1327,310.0,50.0,4.0,1500.0,10.0,6.0,20.0,4.0,2000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.021247386932,1.0,26.445455551147
1328,335.0,25.0,10.0,1000.0,5.0,5.0,20.0,4.0,4000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.015532299876,1.0,26.416271209717
1329,310.0,50.0,4.0,1500.0,15.0,4.0,30.0,4.0,3000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.029371082783,1.0,26.541254043579
1330,335.0,25.0,10.0,1500.0,5.0,5.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.015532299876,1.0,26.953460693359
1331,310.0,50.0,8.0,2000.0,5.0,3.0,20.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.025077238679,1.0,26.624948501587
1332,335.0,25.0,4.0,2000.0,10.0,6.0,40.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.01902154088,1.0,26.533376693726
1333,335.0,25.0,10.0,2000.0,5.0,5.0,20.0,4.0,1000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.015532299876,1.0,26.520269393921
1334,310.0,50.0,6.0,2000.0,5.0,5.0,20.0,4.0,1000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.022912323475,1.0,26.815055847168
1335,310.0,50.0,10.0,1500.0,20.0,6.0,20.0,4.0,1000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.019742190838,1.0,26.979434967041
1336,335.0,25.0,10.0,2000.0,15.0,5.0,20.0,4.0,3000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.015532299876,1.0,26.560928344727
1337,335.0,25.0,10.0,1000.0,15.0,5.0,20.0,4.0,4000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.015532299876,1.0,26.77565574646
1338,335.0,25.0,10.0,2000.0,20.0,5.0,20.0,4.0,2000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.015532299876,1.0,26.622117996216
1339,335.0,25.0,10.0,2000.0,10.0,5.0,20.0,4.0,2000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.015532299876,1.0,26.599843978882
1340,310.0,50.0,4.0,1000.0,20.0,6.0,40.0,4.0,4000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.03549477458,1.0,26.430912017822
1341,335.0,25.0,4.0,2000.0,10.0,4.0,30.0,4.0,4000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.017016153783,1.0,26.781360626221
1342,335.0,25.0,10.0,1000.0,5.0,4.0,20.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.016032300889,1.0,26.639616012573
1343,310.0,50.0,4.0,1000.0,10.0,6.0,40.0,4.0,3000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.03549477458,1.0,26.592721939087
1344,335.0,25.0,8.0,1500.0,20.0,4.0,20.0,4.0,1000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.01535846293,1.0,26.449575424194
1345,310.0,50.0,10.0,2000.0,10.0,6.0,20.0,4.0,2000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.019742190838,1.0,26.921466827393
1346,310.0,50.0,4.0,1000.0,10.0,5.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.021747387946,1.0,26.686389923096
1347,310.0,50.0,4.0,2000.0,5.0,6.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.021247386932,1.0,26.718719482422
1348,310.0,50.0,4.0,1500.0,5.0,4.0,30.0,4.0,3000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.029371082783,1.0,26.813167572021
1349,310.0,50.0,4.0,1000.0,5.0,6.0,40.0,4.0,3000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.03549477458,1.0,26.878028869629
1350,335.0,25.0,6.0,1500.0,10.0,4.0,20.0,4.0,4000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.014684617519,1.0,27.077701568604
1351,310.0,50.0,4.0,2000.0,10.0,6.0,20.0,4.0,1000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.021247386932,1.0,27.159715652466
1352,310.0,50.0,8.0,1500.0,10.0,6.0,20.0,4.0,2000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.023577228189,1.0,27.297616958618
1353,310.0,50.0,4.0,1500.0,10.0,4.0,20.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.022247388959,1.0,27.093669891357
1354,310.0,50.0,10.0,2000.0,10.0,4.0,30.0,4.0,1000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.027113258839,1.0,27.286413192749
1355,310.0,50.0,8.0,1500.0,10.0,6.0,20.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.023577228189,1.0,27.470457077026
1356,335.0,25.0,4.0,2000.0,5.0,4.0,30.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.017016153783,1.0,27.107046127319
1357,335.0,25.0,4.0,1500.0,10.0,5.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.013510771096,1.0,27.444654464722
1358,335.0,25.0,4.0,1500.0,15.0,5.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.013510771096,1.0,27.326425552368
1359,310.0,50.0,10.0,2000.0,5.0,5.0,20.0,4.0,2000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.020242184401,1.0,27.194581985474
1360,335.0,25.0,6.0,1500.0,20.0,5.0,20.0,4.0,2000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.014184616506,1.0,27.243946075439
1361,335.0,25.0,10.0,1000.0,10.0,5.0,20.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.015532299876,1.0,27.00154876709
1362,335.0,25.0,10.0,1500.0,10.0,4.0,20.0,4.0,2000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.016032300889,1.0,27.535150527954
1363,310.0,50.0,4.0,2000.0,20.0,4.0,30.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.029371082783,1.0,27.383211135864
1364,310.0,50.0,10.0,1500.0,20.0,6.0,20.0,4.0,2000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.019742190838,1.0,27.186267852783
1365,335.0,25.0,10.0,1500.0,5.0,4.0,20.0,4.0,2000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.016032300889,1.0,27.483488082886
1366,310.0,50.0,10.0,2000.0,10.0,4.0,20.0,4.0,2000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.020742192864,1.0,27.520956039429
1367,310.0,50.0,10.0,1500.0,15.0,5.0,20.0,4.0,1000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.020242184401,1.0,27.599597930908
1368,335.0,25.0,4.0,2000.0,15.0,4.0,30.0,4.0,3000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.017016153783,1.0,27.321731567383
1369,335.0,25.0,4.0,1500.0,15.0,5.0,20.0,4.0,4000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.013510771096,1.0,27.419437408447
1370,310.0,50.0,6.0,1500.0,10.0,4.0,20.0,4.0,3000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.023412317038,1.0,27.504806518555
1371,335.0,25.0,10.0,2000.0,20.0,5.0,20.0,4.0,4000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.015532299876,1.0,27.268323898315
1372,310.0,50.0,10.0,2000.0,10.0,4.0,20.0,4.0,4000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.020742192864,1.0,27.522165298462
1373,335.0,25.0,6.0,1500.0,10.0,5.0,20.0,4.0,2000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.014184616506,1.0,27.211198806763
1374,310.0,50.0,6.0,1500.0,20.0,4.0,20.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.023412317038,1.0,27.390909194946
1375,310.0,50.0,4.0,2000.0,5.0,4.0,30.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.029371082783,1.0,27.403923034668
1376,335.0,25.0,6.0,2000.0,15.0,4.0,20.0,4.0,4000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.014684617519,1.0,27.423473358154
1377,335.0,25.0,4.0,2000.0,20.0,4.0,30.0,4.0,2000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.017016153783,1.0,27.054752349854
1378,310.0,50.0,8.0,1500.0,15.0,6.0,20.0,4.0,2000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.023577228189,1.0,27.414144515991
1379,310.0,50.0,4.0,2000.0,20.0,6.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.021247386932,1.0,27.079986572266
1380,310.0,50.0,6.0,1500.0,20.0,4.0,30.0,4.0,1000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.028618469834,1.0,27.606044769287
1381,310.0,50.0,10.0,2000.0,15.0,4.0,20.0,4.0,1000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.020742192864,1.0,27.717206954956
1382,310.0,50.0,10.0,1500.0,10.0,6.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.019742190838,1.0,27.802675247192
1383,310.0,50.0,10.0,1000.0,15.0,5.0,20.0,4.0,4000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.020242184401,1.0,27.965919494629
1384,335.0,25.0,6.0,2000.0,20.0,5.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.014184616506,1.0,28.157945632935
1385,335.0,25.0,6.0,1500.0,20.0,5.0,20.0,4.0,1000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.014184616506,1.0,28.050119400024
1386,310.0,50.0,10.0,1500.0,15.0,4.0,20.0,4.0,4000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.020742192864,1.0,27.825426101685
1387,335.0,25.0,4.0,2000.0,15.0,5.0,20.0,4.0,1000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.013510771096,1.0,28.121408462524
1388,335.0,25.0,6.0,1500.0,15.0,5.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.014184616506,1.0,28.039936065674
1389,335.0,25.0,4.0,1000.0,5.0,5.0,20.0,4.0,2000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.013510771096,1.0,28.011098861694
1390,310.0,50.0,10.0,2000.0,5.0,5.0,20.0,4.0,1000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.020242184401,1.0,27.617155075073
1391,310.0,50.0,10.0,1000.0,15.0,6.0,20.0,4.0,2000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.019742190838,1.0,28.07852935791
1392,335.0,25.0,10.0,1500.0,10.0,4.0,20.0,4.0,4000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.016032300889,1.0,27.935409545898
1393,335.0,25.0,10.0,1500.0,5.0,4.0,20.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.016032300889,1.0,27.63037109375
1394,310.0,50.0,6.0,1000.0,15.0,5.0,35.0,4.0,3000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.033221572638,1.0,28.178764343262
1395,335.0,25.0,4.0,2000.0,20.0,4.0,20.0,4.0,4000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.014010768384,1.0,27.722955703735
1396,335.0,25.0,6.0,1500.0,10.0,5.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.014184616506,1.0,27.885759353638
1397,310.0,50.0,4.0,2000.0,15.0,4.0,20.0,4.0,4000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.022247388959,1.0,28.051687240601
1398,310.0,50.0,10.0,2000.0,5.0,4.0,20.0,4.0,1000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.020742192864,1.0,27.823150634766
1399,310.0,50.0,8.0,1500.0,5.0,6.0,20.0,4.0,3000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.023577228189,1.0,27.690258026123
1400,310.0,50.0,10.0,2000.0,20.0,5.0,20.0,4.0,2000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.020242184401,1.0,27.909639358521
1401,310.0,50.0,10.0,1000.0,10.0,5.0,20.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.020242184401,1.0,27.755887985229
1402,310.0,50.0,6.0,1500.0,5.0,4.0,30.0,4.0,2000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.028618469834,1.0,27.754837036133
1403,310.0,50.0,10.0,1000.0,10.0,4.0,20.0,4.0,2000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.020742192864,1.0,27.707033157349
1404,310.0,50.0,10.0,1000.0,15.0,5.0,20.0,4.0,2000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.020242184401,1.0,28.067850112915
1405,335.0,25.0,4.0,2000.0,20.0,4.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.014010768384,1.0,28.092502593994
1406,335.0,25.0,4.0,1000.0,20.0,5.0,20.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.013510771096,1.0,28.097015380859
1407,335.0,25.0,4.0,2000.0,10.0,5.0,20.0,4.0,2000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.013510771096,1.0,28.029003143311
1408,335.0,25.0,4.0,1000.0,15.0,5.0,20.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.013510771096,1.0,28.142889022827
1409,335.0,25.0,4.0,2000.0,5.0,5.0,20.0,4.0,2000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.013510771096,1.0,28.077823638916
1410,335.0,25.0,6.0,1000.0,15.0,4.0,20.0,4.0,3000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.014684617519,1.0,28.674438476562
1411,335.0,25.0,10.0,1500.0,10.0,5.0,20.0,4.0,4000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.015532299876,1.0,28.772190093994
1412,335.0,25.0,10.0,1500.0,10.0,5.0,20.0,4.0,3000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.015532299876,1.0,28.467391967773
1413,335.0,25.0,6.0,1000.0,5.0,5.0,20.0,4.0,4000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.014184616506,1.0,28.729249954224
1414,335.0,25.0,6.0,1500.0,5.0,4.0,20.0,4.0,2000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.014684617519,1.0,28.649641036987
1415,335.0,25.0,6.0,1000.0,10.0,5.0,20.0,4.0,4000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.014184616506,1.0,28.456047058105
1416,335.0,25.0,6.0,2000.0,5.0,5.0,20.0,4.0,2000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.014184616506,1.0,28.794382095337
1417,310.0,50.0,8.0,2000.0,5.0,6.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.023577228189,1.0,28.426780700684
1418,310.0,50.0,10.0,2000.0,15.0,3.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.021242186427,1.0,28.201581954956
1419,310.0,50.0,6.0,2000.0,20.0,5.0,35.0,4.0,2000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.033221572638,1.0,28.656225204468
1420,335.0,25.0,10.0,2000.0,20.0,3.0,20.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.016532301903,1.0,28.746362686157
1421,335.0,25.0,4.0,1500.0,15.0,5.0,20.0,4.0,1000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.013510771096,1.0,28.27222442627
1422,335.0,25.0,6.0,1500.0,20.0,4.0,20.0,4.0,4000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.014684617519,1.0,28.493988037109
1423,310.0,50.0,10.0,2000.0,10.0,6.0,20.0,4.0,2000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.019742190838,1.0,28.286989212036
1424,335.0,25.0,4.0,1000.0,10.0,5.0,20.0,4.0,3000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.013510771096,1.0,28.414190292358
1425,335.0,25.0,4.0,2000.0,20.0,5.0,20.0,4.0,3000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.013510771096,1.0,28.212791442871
1426,335.0,25.0,10.0,1500.0,15.0,5.0,20.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.015532299876,1.0,28.778573989868
1427,335.0,25.0,6.0,2000.0,5.0,5.0,20.0,4.0,3000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.014184616506,1.0,28.459726333618
1428,310.0,50.0,6.0,2000.0,20.0,4.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.023412317038,1.0,28.677774429321
1429,310.0,50.0,10.0,1500.0,15.0,3.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.021242186427,1.0,28.331827163696
1430,335.0,25.0,6.0,1500.0,10.0,4.0,20.0,4.0,4000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.014684617519,1.0,28.244491577148
1431,335.0,25.0,6.0,1500.0,20.0,4.0,20.0,4.0,2000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.014684617519,1.0,28.539817810059
1432,310.0,50.0,6.0,1500.0,15.0,5.0,20.0,4.0,1000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.022912323475,1.0,28.449262619019
1433,335.0,25.0,4.0,1500.0,20.0,4.0,20.0,4.0,4000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.014010768384,1.0,28.620868682861
1434,335.0,25.0,6.0,1500.0,10.0,6.0,20.0,4.0,1000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.013684615493,1.0,28.684907913208
1435,310.0,50.0,6.0,1000.0,20.0,5.0,35.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.033221572638,1.0,28.629697799683
1436,335.0,25.0,4.0,2000.0,5.0,4.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.014010768384,1.0,28.314632415771
1437,335.0,25.0,4.0,1500.0,5.0,4.0,20.0,4.0,4000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.014010768384,1.0,28.769525527954
1438,310.0,50.0,4.0,2000.0,10.0,4.0,20.0,4.0,4000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.022247388959,1.0,28.29190826416
1439,335.0,25.0,4.0,1000.0,5.0,5.0,20.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.013510771096,1.0,28.244625091553
1440,310.0,50.0,8.0,1500.0,5.0,4.0,20.0,4.0,4000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.024577230215,1.0,28.852504730225
1441,310.0,50.0,8.0,1500.0,15.0,5.0,20.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.024077236652,1.0,28.861261367798
1442,310.0,50.0,6.0,2000.0,15.0,5.0,35.0,4.0,1000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.033221572638,1.0,29.146480560303
1443,310.0,50.0,6.0,1500.0,5.0,5.0,35.0,4.0,2000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.033221572638,1.0,28.996440887451
1444,310.0,50.0,6.0,1500.0,5.0,5.0,35.0,4.0,4000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.033221572638,1.0,28.862947463989
1445,310.0,50.0,8.0,1500.0,10.0,4.0,20.0,4.0,2000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.024577230215,1.0,28.880609512329
1446,310.0,50.0,4.0,1000.0,10.0,6.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.021247386932,1.0,29.179471969604
1447,335.0,25.0,4.0,1500.0,15.0,4.0,20.0,4.0,3000.0,0.001000000047,6.0,90.0,0.004999999888,1e-05,0.014010768384,1.0,28.932590484619
1448,335.0,25.0,6.0,1000.0,15.0,4.0,20.0,4.0,1000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.014684617519,1.0,28.998287200928
1449,335.0,25.0,6.0,2000.0,20.0,5.0,20.0,4.0,1000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.014184616506,1.0,28.918998718262
1450,310.0,50.0,6.0,2000.0,20.0,5.0,35.0,4.0,1000.0,0.001000000047,9.0,90.0,0.004999999888,1e-05,0.033221572638,1.0,28.919635772705
1451,310.0,50.0,4.0,1500.0,10.0,4.0,20.0,4.0,1000.0,0.001000000047,12.0,90.0,0.004999999888,1e-05,0.022247388959,1.0,29.272438049316
1452,335.0,25.0,6.0,1500.0,15.0,4.0,20.0,4.0,3000.0,0.001000000047,3.0,90.0,0.004999999888,1e-05,0.014684617519,1.0,28.924039840698
